id,created_at,text
922639055413760000,2017-10-24 01:41:07,b'Did McCain go after Trump for draft dodging? https://t.co/dME1bQgKjc https://t.co/SSX2Qvwz7x'
922630284322975744,2017-10-24 01:06:16,"b'Amid political controversy, General Dunford offers answers on Niger https://t.co/YCzEYd668H https://t.co/SUYcej1aVF'"
922621182649753600,2017-10-24 00:30:06,b'Sen. Hirono on harassment in Congress: I imagine it happens to younger staff https://t.co/06YMnZS9Ul https://t.co/fZH8FBiIvR'
922612249835032577,2017-10-23 23:54:36,"b'Niger attack likely a set-up, officials say https://t.co/5ELFJDswss https://t.co/t7X3gPMSDn'"
922601759557767170,2017-10-23 23:12:55,"b'RT @TheBeatWithAri: ""We are sick and tired of women being undermined, being dismissed and black women in particular"" @RepMaxineWaters   htt\xe2\x80\xa6'"
922601672865648640,2017-10-23 23:12:34,"b'RT @NBCNews: Niger attack was likely a set-up by terrorists, say officials https://t.co/GoFyFoNUK2 https://t.co/kMEOr9eyf5'"
922601641681018880,2017-10-23 23:12:27,b'GOP Rep: Trump is transparent on military activity in Africa https://t.co/slH6Y0uNHz https://t.co/f1lz6bivWL'
922593355682471936,2017-10-23 22:39:31,"b""O'Reilly says he regrets settling sex harassment case https://t.co/NMlsKijSQ4 https://t.co/gwiLxOG56z"""
922583492139126785,2017-10-23 22:00:19,"b'Coming up at 9pm ET, @EricHolder joins @maddow for his first live interview since President Trump was elected. Watc\xe2\x80\xa6 https://t.co/Yr9NRqWfpb'"
922581813406650369,2017-10-23 21:53:39,b'RT @NBCNews: NEW: Senator John McCain confirms Senate Armed Services Committee to receive classified briefing on Niger on Thursday.'
922572035632623616,2017-10-23 21:14:48,b'RT @MSNBCPR: .@MSNBC EXCLUSIVE: @Maddow speaks with @EricHolder about Trump &amp; more in his first live interview since the 2016 election. htt\xe2\x80\xa6'
922566861367021569,2017-10-23 20:54:14,"b""Sgt. Bowe Bergdahl's sentencing hearing delayed https://t.co/ZM9pm5I2Ok https://t.co/xVGyiWCNX3"""
922556655988019200,2017-10-23 20:13:41,b'MaddowBlog: Trump pushes back against fallen soldier\xe2\x80\x99s widow https://t.co/1MDQ9kRHZb https://t.co/snQX0y0sh8'
922544424483278848,2017-10-23 19:25:05,b'Special Counsel Mueller investigating Dem. lobbyist Tony Podesta https://t.co/z7G7LiejaS'
922508005991698433,2017-10-23 17:00:22,b'What the midterms may hold for Democrats https://t.co/lh48Wqyoqg https://t.co/DfUgZYYdo2'
922508002049101824,2017-10-23 17:00:21,"b""MaddowBlog: Donald Trump's 'blind spot on Russia' isn't going away https://t.co/zriCW2a2M7 https://t.co/4HedNeOI1w"""
922506670059786240,2017-10-23 16:55:04,"b""RT @jacobsoboroff: Greetings from Mexico. Got an up-close look at Trump's almost-done border wall prototypes from both sides of border. htt\xe2\x80\xa6"""
922500479233400832,2017-10-23 16:30:28,b'Does Trump spit out controversies du jour to distract? https://t.co/99jvvO8xCN https://t.co/A1ArcyJACv'
922492952303362049,2017-10-23 16:00:33,"b""Joe: Bannon's scam will blow up next midterm \nhttps://t.co/KEmWPtBE5G https://t.co/L7Q6R2OKGL"""
922485645775458305,2017-10-23 15:31:31,"b""RT @NBCPolitics: Sgt. Bowe Bergdahl's sentencing hearing delayed https://t.co/8ueLASl1vb"""
922485575453757441,2017-10-23 15:31:14,"b""RT @TheLastWord: .@JoyAnnReid: The seeds of Trump's victory were sown the moment Obama won https://t.co/DgCCzHvAMQ via @NBCNewsThink https:\xe2\x80\xa6"""
922485545212764160,2017-10-23 15:31:07,b'RT @NBCNews: As of Oct 23 (33 days after Maria landfall):\n\n\xe2\x80\xa2 82% of Puerto Rican customers are without electricity\n\xe2\x80\xa2 26% are without runnin\xe2\x80\xa6'
922485331361968128,2017-10-23 15:30:16,b'Mueller investigating Tony Podesta and his lobbying firm.\nhttps://t.co/9UIfGRYv3c https://t.co/l9owUdwyiA'
922481542491987969,2017-10-23 15:15:13,"b""MaddowBlog: Why it matters if Trump pays his aides' legal bills \nhttps://t.co/LPjCG8Mgr4 https://t.co/gLc5Sy8PQM"""
922476492935720960,2017-10-23 14:55:09,b'Study in contrast: How Bush handled Cindy Sheehan https://t.co/lBofHnNlKq https://t.co/I8KYWzyYVl'
922470192898330624,2017-10-23 14:30:07,"b'""This whole thing is your botched mess.""--Mika on Trump undercutting widow in new tweet \nhttps://t.co/n8fq2khsSu https://t.co/K7z9TMj7ZK'"
922462671718551552,2017-10-23 14:00:14,"b""Joe: Bush, McCain are people to raise up; don't boo them https://t.co/HErTBCu4Sj https://t.co/p6ovvCXK7k"""
