default,nw.ta,inc.na,cashp,pat.nw,contl.nw,fa.ta,inv.nw,nw.ce,debt.equity,current.r,debtr.turn,goods.turn,debt.ta
1,0.293729373,2.02310231,-4.2,0.0792,0.0533,0.287128713,0.938202247,0.45177665,1.21,0.66,6.32,17.27,0.356435644
1,0.075,15.88928571,18.85,0.0792,0.0533,3.339285714,3.976190476,0.538461538,0.86,1.23,6.32,17.27,0.064285714
1,0.082568807,0.311926606,-4.2,-0.62036,0.0533,0.073394495,4.638888889,0.486486486,0.27,1.02,1.89,17.27,0.036697248
1,0.046511628,10.34651163,-2.7,-0.62036,2.17464,0.81627907,4.175,0.055555556,10.75,1.23,6.32,3.94,0.790697674
1,0.290322581,1.306451613,-0.3,0.0792,2.17464,0.274193548,4.638888889,0.486486486,10.75,0.71,5.85,47.4,0.306451613
1,0.238636364,1.107954545,-8.3,-0.62036,0.0533,0.153409091,1.988095238,0.424242424,1.36,1.63,7.19,10.16,0.323863636
1,0.214030916,1.661117717,0.5,0.0339,0.0056,0.112960761,0.463888889,0.315236427,2.17,1.22,2.85,6.31,0.464922711
1,0.219512195,54.25609756,-0.2,-0.5,0.0533,0.365853659,4.638888889,0.222222222,10.75,1.23,6.32,17.27,0.951219512
1,0.290322581,71.75806452,18.85,0.0792,0.0533,15.08064516,4.638888889,0.486486486,0.79,1.23,6.32,17.27,16
1,0.290322581,71.75806452,18.85,0.0792,0.0533,15.08064516,4.638888889,0.486486486,10.75,1.23,6.32,17.27,0.258064516
1,0.290322581,71.75806452,18.85,0.0792,0.0533,15.08064516,4.638888889,0.486486486,0.79,1.23,6.32,17.27,16
1,0.290322581,0.290322581,0.6,0.0792,0.0533,15.08064516,4.638888889,0.486486486,0.79,5.766,6.32,17.27,16
1,0.057620818,0.450846758,8.7,-0.1883,0.8029,0.115241636,0.032258065,0.08323389,10.75,1.42,15.59,2.192,0.632176786
1,0.991696323,5.277580071,18.85,0.0792,0.0533,1.109134045,0.099880383,1,0.79,1.23,6.32,17.27,1.176749703
1,0.290322581,71.75806452,18.85,0.0792,0.0533,15.08064516,4.638888889,0.486486486,10.75,1.23,6.32,17.27,0.35483871
1,0.126760563,31.33098592,18.85,0.0792,0.0533,0.112676056,4.638888889,0.486486486,1.1,1.02,6.32,17.27,0.077464789
1,0.290322581,0.290322581,18.85,0.0792,0.0533,15.08064516,0.166666667,0.486486486,2.5,1.8,6.32,17.27,0.129032258
1,0.290322581,71.75806452,18.85,0.0792,0.0533,15.08064516,4.638888889,0.486486486,0.79,1.4,6.32,17.27,16
1,0.039130435,0.039130435,0.8,0.0792,0.0533,0.963043478,0.333333333,0.486486486,0.79,0.31,1.6,17.27,2.156521739
1,0.129186603,2.038277512,0.4,-0.3881,0.1111,0.593301435,3.092592593,0.138461538,6.22,0.9,11.81,119.24,0.803827751
1,0.326086957,0.304347826,0.1,-0.1791,0.0533,0.663043478,0.066666667,0.810810811,0.79,0.31,6.32,17.27,10.7826087
1,0.290322581,71.75806452,18.85,-0.4,0.0533,0.258064516,4.638888889,0.486486486,8,0.91,6.32,2.192,0.258064516
1,0.290322581,71.75806452,18.85,-0.62036,0.0533,0.64516129,4.638888889,0.428571429,7.4,0.31,6.32,3.6,0.596774194
1,0.387096774,1.774193548,0.6,0.0426,0.0533,0.516129032,3.479166667,0.648648649,0.46,0.62,24.22,17.27,0.177419355
1,0.253521127,0.253521127,0.1,-0.5,0.0533,0.901408451,4.638888889,0.285714286,10.75,1,2.73,17.27,0.845070423
1,0.306451613,71.75806452,18.85,0.0792,0.0533,0.258064516,4.394736842,0.513513514,0.11,1.23,6.32,17.27,0.129032258
1,0.037974684,9.386075949,18.85,0.0792,0.0533,1.97257384,4.638888889,0.039387309,10.75,5.766,6.32,17.27,0.962025316
1,0.290322581,0.290322581,18.85,-0.4,0.0533,0.258064516,4.638888889,0.486486486,1,0.42,6.32,2.192,0.129032258
1,0.290322581,71.75806452,-17.4,-0.62036,0.0533,15.08064516,4.638888889,0.486486486,0.79,2,6.32,17.27,16
1,0.165137615,40.81651376,18.85,0.0792,0.0533,8.577981651,4.638888889,0.165137615,10.75,1.23,6.32,17.27,0.990825688
1,0.07860262,0.161572052,0.3,-0.62036,0.0533,0.602620087,4.638888889,0.079295154,10.75,2.79,1.312,17.27,0.978165939
1,0.290322581,0.290322581,-0.6,-0.62036,0.0533,0.258064516,4.638888889,0.486486486,4,0.5,1.312,17.27,16
1,0.0625,0.040178571,-0.2,-0.4179,0.0533,0.258928571,1.785714286,0.756756757,0.04,0.31,6.32,17.27,0.017857143
0,0.838709677,71.75806452,18.85,0.0792,0.0533,15.08064516,1.605769231,0.962962963,0.04,1.23,6.32,17.27,0.129032258
0,0.120930233,6.093023256,0.3,0.0816,0.0533,4.348837209,3.211538462,0.167741935,4.96,1.85,65.526,305.334,0.130232558
0,0.044739022,0.832642916,-5.1,-0.62036,0.0533,0.401822701,1.546296296,0.054054054,10.75,1.55,2.13,76.56,0.782932891
0,0.573033708,49.98876404,18.85,0.0792,0.0533,0.325842697,1.637254902,0.579545455,0.73,1.23,6.32,17.27,0.415730337
0,0.239795918,2.683673469,1.8,0.3226,0.0533,0.183673469,1.776595745,0.401709402,1.49,1.29,6.74,58.87,0.357142857
0,0.225609756,2.420731707,1.8,0.3438,0.1622,0.140243902,2.256756757,0.336363636,1.97,1.21,5.36,30.03,0.445121951
0,0.85483871,71.75806452,18.85,0.0792,0.0533,0.822580645,1.575471698,1,0.79,1.23,6.32,17.27,16
0,0.056574924,1.273700306,2.3,-0.62036,0.027,0.475535168,0.108108108,0.082405345,10.75,0.59,65.526,15.68,0.629969419
0,0.741935484,0.290322581,0.5,0.1149,0.0533,0.258064516,1.815217391,1,0.79,5.766,6.32,17.27,16
0,0.5625,2.40625,0.5,0.0187,0.0533,0.46875,0.018518519,0.6,0.67,1.73,14.84,58.54,0.375
0,0.215753425,1.407534247,-1.6,-0.2781,0.0533,0.150684932,1.325396825,0.63,0.59,1.16,2.82,135.36,0.126712329
0,0.463414634,7.829268293,1,0.1923,0.0533,0.130081301,1.464912281,1,0.79,1.62,18.52,20.5,8.06504065
0,0.935483871,71.75806452,18.85,0.0792,0.0533,0.258064516,1.439655172,0.950819672,0.05,1,6.32,17.27,0.129032258
0,0.648648649,0.297297297,-0.1,-0.06,0.0417,0.310810811,1.739583333,0.761904762,0.31,2,6.29,16.5,0.202702703
0,0.681818182,50.55681818,-0.1,-0.0952,0.0533,0.181818182,1.391666667,0.731707317,0.37,3.5,6.32,17.27,0.25
0,0.662650602,0.759036145,0.8,0.037,0.0533,0.734939759,1.518181818,0.785714286,0.27,1.11,6,23.15,0.180722892
0,0.568421053,1.536842105,0.5,0.0185,0.0533,0.273684211,0.185185185,1,0.79,1.09,12.91,18.56,10.44210526
0,0.716049383,54.92592593,18.85,0.0792,0.0533,0.765432099,1.439655172,0.935483871,0.07,0.31,6.32,17.27,0.098765432
0,0.351851852,0.62345679,0.3,0.0792,0.0533,0.314814815,1.464912281,0.542857143,0.84,1.01,2.08,8.22,0.296296296
0,0.630434783,0.27173913,0.9,0.1698,0.0533,10.16304348,0.896551724,1,0.79,0.31,6.32,17.27,10.7826087
0,0.352226721,2.481781377,-3.1,-0.2256,0.023,0.064777328,0.959770115,0.630434783,0.59,1.07,14.33,8.12,0.206477733
0,0.301507538,1.753768844,1.4,0.1148,0.0533,0.361809045,1.391666667,0.416666667,1.4,2.21,9.69,50.97,0.422110553
0,0.806451613,1.935483871,0.9,0.0792,0.0533,0.741935484,1.67,1,0.79,0.7,6.32,17.27,16
0,0.631578947,0.821052632,0.3,-0.0165,0.0533,0.168421053,0.066666667,0.740740741,0.35,4.14,13.82,64.3,0.221052632
0,0.06,4.15,7.6,0.0792,2.17464,0.333333333,4.638888889,0.077253219,10.75,1.37,65.526,65.59,0.686666667
0,0.074515648,0.144560358,2,0.2222,0.0533,0.067064083,1.67,0.406504065,1.46,1.23,6.32,17.27,0.108792846
0,0.146067416,9.997752809,18.85,0.0792,0.0533,0.950561798,0.169230769,1,0.79,0.31,6.32,17.27,2.229213483
0,0.303867403,0.453038674,-0.8,0.2917,0.0533,0.364640884,1.518181818,0.585106383,0.71,2.1,1.312,27.27,0.215469613
0,0.209302326,1.28372093,3.8,0.5738,0.0533,0.130232558,0.955555556,0.6,0.67,0.89,3.44,221,0.041860465
0,0.556521739,0.156521739,0.1,-0.0155,2.17464,0.208695652,0.4375,0.941176471,0.06,0.43,4,2.192,0.069565217
0,0.984615385,68.44615385,18.85,0.0792,0.0533,0.246153846,1.3046875,1,0.79,1.23,6.32,17.27,15.26153846
0,0.392592593,0.525925926,0.3,-0.0187,0.0533,0.451851852,0.113207547,1,0.79,0.75,5.26,2.36,7.348148148
0,0.246073298,1.130890052,0.7,0.0659,0.0213,0.209424084,1.776595745,0.37007874,1.7,1.51,3,11.99,0.418848168
0,0.773809524,52.96428571,18.85,-0.0462,0.0533,0.238095238,0.046153846,0.773809524,0.29,5.45,6.32,17.27,0.226190476
0,0.603773585,1.5,0.1,0.0792,0.0533,0.150943396,1.3046875,0.735632184,0.36,2.38,2.81,8.18,0.216981132
0,0.270588235,0.741176471,0.3,0.0792,0.0533,0.582352941,1.815217391,0.294871795,2.39,2.62,6.32,17.27,0.647058824
0,0.725806452,0.451612903,-5.4,-0.62036,0.0533,0.258064516,1.855555556,1,0.79,1.71,28,17.27,16
0,0.66,0.8,0.2,0.0152,0.0533,0.16,1.265151515,0.88,0.14,3.68,6.32,2.192,0.09
0,0.971428571,63.55714286,18.85,0.0792,0.0533,0.971428571,1.227941176,1,0.79,1.23,6.32,17.27,14.17142857
0,0.673913043,0.663043478,0.9,0.1017,0.0533,0.489130435,0.193548387,0.704545455,0.42,2.07,4.88,9.93,0.282608696
0,0.243445693,2.018726592,1.7,0.2241,0.0533,0.310861423,1.284615385,0.684210526,0.46,0.9,7.33,14.61,0.112359551
0,0.611650485,1,1.1,0.0792,0.0533,0.495145631,0.015873016,0.7,0.43,2.3,6.32,17.27,0.262135922
0,0.456790123,27.46296296,-0.3,-0.0397,0.0533,5.771604938,1.128378378,1,0.79,0.72,6.32,17.27,6.12345679
0,0.409937888,0.111801242,0.1,0.0792,0.0533,1,1.265151515,0.409937888,1.44,1.23,6.32,17.27,0.590062112
0,0.214659686,4.062827225,1,-0.0121,0.0533,0.138743455,1.018292683,0.418367347,1.39,1.24,24.44,41.61,0.298429319
0,0.198910082,10.3133515,1.9,0.0563,0.0822,0.29972752,1.143835616,0.218562874,3.58,1.2,35.85,78.32,0.711171662
0,0.891566265,1.56626506,-9.7,-0.62036,0.0533,0.192771084,1.128378378,1,0.79,2.67,3.63,5.62,11.95180723
0,0.111332008,3.729622266,3.8,0.60716,0.0533,0.196819085,1.491071429,0.756756757,0.32,0.82,10.54,77.98,0.035785288
0,0.408839779,1.685082873,1,0.0272,0.0533,0.226519337,0.013513514,0.616666667,0.62,1.36,6.93,14.02,0.254143646
0,0.257961783,0.627388535,18.85,-0.2,0.0533,0.242038217,1.030864198,0.31640625,2.16,5.17,1.5,4.37,0.557324841
0,0.290322581,0.963709677,1.1,0.028,0.0533,0.209677419,1.159722222,0.529411765,0.89,1.22,1.76,27.69,0.258064516
0,0.717171717,0.575757576,-0.5,-0.125,0.0533,0.252525253,1.176056338,0.835294118,0.2,3.21,4.67,14.45,0.141414141
0,0.300469484,3.342723005,1.3,0.2241,0.0533,4.389671362,1.3046875,1,0.79,0.95,10.63,17.27,4.657276995
0,0.775510204,45.39795918,18.85,0.0792,0.0533,0.336734694,0.223684211,1,0.79,1.23,6.32,17.27,10.12244898
0,0.650943396,0.254716981,1.5,0.0792,0.0533,0.660377358,1.210144928,0.985714286,0.03,0.86,6.32,17.27,0.075471698
0,0.126582278,0.101265823,-1.9,-0.62036,0.0533,0.856540084,2.783333333,0.25862069,2.87,0.31,4.8,3.27,0.362869198
0,0.51369863,0.917808219,0.4,0.0134,0.0533,0.109589041,0.306666667,0.614754098,0.63,1.11,3.57,12.9,0.321917808
0,0.284671533,2.208029197,1.6,0.0523,0.0533,0.613138686,1.070512821,1,0.79,0.31,65.526,305.334,3.620437956
0,0.073033708,0.93258427,1.1,-0.62036,0.0533,0.494382022,3.211538462,0.118181818,7.46,1.23,8,8.99,0.54494382
0,0.497076023,2,1,0.0585,0.0533,0.34502924,0.423529412,0.625,0.6,1.14,6.09,103.48,0.298245614
0,0.023071377,0.998558039,6.2,0.60716,0.2187,0.240807498,0.03125,0.065979381,10.75,1.14,3.93,40.18,0.302811824
0,0.396551724,5.626436782,1.3,0.0792,0.0533,0.091954023,1.210144928,0.543307087,0.84,1.98,6.32,17.27,0.333333333
0,0.616666667,1.483333333,1.5,0.0792,0.0533,0.325,1.128378378,0.649122807,0.54,3.12,6.32,17.27,0.333333333
0,0.305755396,0.064748201,18.85,0.0792,0.0533,0.057553957,0.982352941,1,0.79,1.48,6.32,17.27,3.568345324
0,0.680672269,37.38655462,18.85,0.0792,0.0533,0.831932773,1.030864198,0.818181818,0.22,1.23,6.32,17.27,0.151260504
0,0.283687943,15.77659574,18.85,0.0792,0.0533,0.056737589,1.04375,0.308880309,2.24,5.766,6.32,17.27,0.634751773
0,0.513888889,0.458333333,0.4,0.0408,0.0533,0.111111111,0.837837838,0.544117647,0.84,5.766,2.87,2.192,0.256944444
0,0.88172043,2.752688172,0.2,0.0792,0.0533,0.172043011,0.048780488,1,0.79,5.766,6.32,17.27,10.66666667
0,0.07195572,0.324723247,5.9,0.60716,0.0533,0.931734317,2.141025641,1,0.79,0.31,6.32,17.27,1.830258303
0,0.7,0.138461538,18.85,0.0792,0.0533,0.392307692,0.450549451,1,0.79,0.67,6.32,17.27,7.630769231
0,0.199507389,0.603448276,0.8,-0.119,0.0533,0.411330049,1.030864198,0.311538462,2.21,1.1,4.28,5.82,0.4408867
0,0.48125,0.88125,0.5,-0.0385,0.0909,0.2875,1.084415584,0.733333333,0.36,1.79,2.52,15.27,0.175
0,0.231638418,3.310734463,1.5,0.0896,0.0533,0.192090395,1.018292683,1,0.79,1,16.7,33.72,2.802259887
0,0.467741935,71.75806452,18.85,0.0792,0.0533,0.596774194,2.879310345,0.763157895,0.31,1.23,6.32,17.27,0.14516129
0,0.136801541,3.502890173,1.4,0.1353,0.0533,0.12716763,1.176056338,0.8875,0.13,1.02,11.92,9.64,0.01734104
0,0.306569343,16.23722628,18.85,0.0792,0.0533,3.412408759,0.994047619,0.312267658,2.2,1.23,6.32,17.27,0.675182482
0,0.872727273,0.318181818,0.6,0.0645,0.25,0.145454545,0.010416667,1,0.79,1.07,2.17,6.17,9.018181818
0,0.988505747,0.206896552,0.1,0.0792,0.0533,0.183908046,0.970930233,1,0.79,1.23,8,17.27,11.40229885
0,0.306930693,4.168316832,1.2,0.48,1.6774,9.257425743,2.693548387,0.837837838,0.79,1.34,40.1,113.2,9.821782178
0,0.571428571,28.88961039,18.85,0.0792,0.0533,0.863636364,0.948863636,0.571428571,0.75,1.23,6.32,17.27,0.428571429
0,0.752941176,1.305882353,0.1,-0.05,0.0533,0.505882353,1.3046875,0.842105263,0.19,4,5.64,182.8,0.141176471
0,0.165109034,1.529595016,2.5,0.2083,0.0533,0.380062305,1.575471698,0.192727273,4.19,4.88,6.05,9.12,0.691588785
0,0.342741935,2.169354839,13.9,0.3846,0.1059,0.75,0.982352941,0.965909091,0.04,0.31,65.526,208.2,0.032258065
0,0.967032967,0.197802198,18.85,0.0792,0.0533,0.923076923,0.948863636,0.967032967,0.03,1.23,6.32,17.27,0.087912088
0,0.640718563,0.107784431,-0.3,-0.0893,0.0533,0.682634731,0.780373832,0.748251748,0.34,0.74,1.312,17.27,0.215568862
0,0.578947368,0.532894737,0.7,0.0792,0.0533,0.638157895,0.948863636,0.698412698,0.43,0.93,6.32,17.27,0.25
0,0.070393375,0.583850932,10.7,0.60716,0.0533,0.787784679,0.014705882,0.715789474,0.4,0.31,10.36,17.27,0.027950311
0,1,0.202247191,0.4,0.0792,0.0533,10.50561798,0.938202247,1,0.79,1.23,6.32,17.27,11.14606742
0,0.875,1.075,0.9,0.0741,0.0533,0.2,1.192857143,1,0.79,5.766,51.33,17.27,12.4
0,0.681318681,0.615384615,0.9,0.0159,0.0533,0.373626374,0.225806452,0.905109489,0.1,1.06,3.78,17.27,0.071428571
0,0.64516129,0.290322581,18.85,-0.025,0.025,0.258064516,2.0875,1,0.79,5.5,1.312,2.2,16
0,0.947368421,0.189473684,-0.1,-0.1152,0.0533,0.168421053,0.1,1,0.79,0.8,6.32,17.27,10.44210526
0,0.373390558,1.240343348,0.6,0.0233,0.0533,0.240343348,0.959770115,0.783783784,0.28,1.2,5.45,15.71,0.103004292
0,0.474226804,0.092783505,-2.9,-0.3256,0.0533,0.773195876,0.907608696,0.578616352,0.73,5.766,6.32,17.27,0.345360825
0,0.181632653,2.034693878,0.8,0.0792,0.0533,0.304081633,0.938202247,0.354581673,1.82,1.04,6.32,17.27,0.330612245
0,0.199115044,1.475663717,-0.5,-0.2111,0.0333,0.433628319,0.927777778,0.283911672,2.52,0.38,57.3,8.87,0.502212389
0,0.256097561,2.554878049,3.7,0.0741,1.8214,0.262195122,0.107142857,0.373333333,1.68,0.47,9.65,123.87,0.429878049
0,0.405286344,3.837004405,0.4,-0.0108,0.0533,0.083700441,0.010869565,0.486772487,1.05,4.61,9.78,44.37,0.427312775
0,0.559210526,1.322368421,1.6,0.1091,0.0533,0.5,0.982352941,0.765765766,0.31,1.82,11.82,17.27,0.171052632
0,0.989473684,0.189473684,-6.4,-0.62036,0.0533,0.978947368,0.888297872,1,0.79,1.23,6.32,17.27,10.44210526
0,0.427135678,0.949748744,0.9,0.0238,0.0533,0.708542714,0.982352941,0.472222222,1.12,1,6.52,33.38,0.477386935
0,0.374485597,1.181069959,1.9,0.1272,0.0533,0.411522634,0.917582418,0.627586207,0.59,1.56,6.17,305.334,0.222222222
0,0.104712042,0.604712042,-7.6,-0.62036,0.0533,0.634816754,0.1125,0.205128205,3.88,0.75,2.34,112.86,0.405759162
0,0.516746411,1.435406699,0.9,0.0792,0.0533,0.717703349,0.166666667,0.54822335,0.82,2.89,6.32,17.27,0.425837321
0,0.579268293,1.152439024,1.3,0.0792,0.0533,0.207317073,0.878947368,0.791666667,0.26,1.74,6.32,17.27,0.152439024
0,0.496296296,1.859259259,1.8,0.2881,0.1493,0.118518519,1.246268657,1,0.79,1.68,3.3,50.68,7.348148148
0,0.948979592,45.39795918,18.85,0.0792,0.0533,9.540816327,0.23655914,0.948979592,0.05,1.23,6.32,17.27,0.081632653
0,0.646666667,0.386666667,1.1,0.0103,0.0722,0.44,0.860824742,0.91509434,0.09,1.64,1.312,17.27,0.06
0,0.24025974,1.967532468,-0.6,0.1739,0.0533,0.525974026,2.256756757,0.270072993,2.7,4,37.87,187.47,0.649350649
0,0.194,1.756,11.6,0.60716,1.0722,0.068,0.860824742,0.48019802,1.08,1.02,8.65,123.55,0.21
0,0.155487805,2.245426829,0.8,0.0792,0.0533,0.367378049,0.818627451,0.194656489,4.14,2.11,6.32,17.27,0.643292683
0,0.184357542,8.284916201,-0.1,-0.0201,0.0533,0.99255121,0.843434343,0.925233645,0.08,0.31,6.32,17.27,0.014897579
0,0.668918919,1.331081081,2.5,0.2584,0.0404,0.209459459,0.843434343,1,0.79,1.69,5.07,5.78,6.702702703
0,0.108322325,0.973579921,4.1,0.1579,0.0533,0.815059445,1.018292683,0.16015625,5.24,0.36,65.526,31.24,0.568031704
0,0.734848485,1.757575758,0.4,0.0792,0.0533,0.257575758,0.860824742,0.81512605,0.23,4.29,4.97,11.04,0.166666667
0,0.518918919,0.497297297,0.6,0.0792,0.0533,0.448648649,0.869791667,0.653061224,0.53,1.21,6.32,17.27,0.275675676
0,0.957446809,47.32978723,-0.2,-0.0319,0.0533,0.404255319,0.488888889,1,0.79,1.23,6.32,17.27,10.55319149
0,0.108108108,0.19027027,-10.9,0.0792,0.0533,0.474594595,0.835,0.127713921,6.83,0.31,6.32,17.27,0.738378378
0,0.094405594,1.006993007,2.2,0.2979,0.0533,0.178321678,0.407407407,0.150837989,5.63,1.43,2.3,30.61,0.531468531
0,0.122478386,0.515850144,-2.4,-0.4753,0.1294,0.344380403,0.982352941,0.199530516,4.01,0.85,2.41,2.192,0.491354467
0,0.205508475,0.974576271,0.7,0.0316,0.0533,0.040254237,0.860824742,0.267217631,2.74,1.73,2.33,2.2,0.563559322
0,0.973214286,39.72321429,18.85,-0.0092,0.1009,8.348214286,0.073394495,1,0.79,5.766,6.32,17.27,8.857142857
0,0.37751004,0.590361446,-1.5,-0.2254,0.2766,0.309236948,0.888297872,0.989473684,0.03,1.23,1.71,3.14,0.032128514
0,0.821138211,0.146341463,18.85,-0.0199,0.0533,7.601626016,0.826732673,1,0.79,0.7,1.312,17.27,8.06504065
0,0.416666667,0.890151515,2.7,0.1053,0.0533,0.761363636,0.759090909,0.491071429,1.04,1.3,65.526,5.02,0.431818182
0,0.394067797,2.025423729,1.2,0.0331,0.0533,0.415254237,0.043010753,0.645833333,0.55,1.17,6.37,144.52,0.216101695
0,0.688,2.328,2,0.2353,0.0533,0.128,0.970930233,1,0.79,2.09,6.33,17.27,7.936
0,0.583333333,24.71666667,-0.1,0.0792,0.0095,0.316666667,0.114285714,0.625,0.6,5.766,6.32,17.27,0.35
0,0.528409091,0.278409091,-1,-0.1212,0.0533,0.096590909,0.096774194,0.808695652,0.24,5.766,1.312,2.192,0.125
0,0.481132075,0.429245283,18.85,-0.0478,0.1078,0.287735849,0.818627451,0.75,0.33,2.74,1.69,19.1,0.160377358
0,0.598726115,0.834394904,3.2,0.0792,0.0533,0.611464968,0.888297872,0.803418803,0.24,2.45,6.32,17.27,0.146496815
0,0.585106383,0.186170213,0.7,0.0274,0.0533,0.675531915,0.759090909,0.628571429,0.59,4.75,21.33,2.78,0.345744681
0,0.571428571,23.53968254,-0.4,-0.0365,0.0533,0.402116402,0.009259259,0.586956522,0.7,5.766,6.32,2.192,0.402116402
0,0.849056604,0.622641509,1.1,0.1053,0.0533,0.566037736,0.044444444,0.927835052,0.08,2.91,3.87,3.22,0.075471698
0,0.212365591,3.77688172,2.2,0.0792,0.0533,0.322580645,1.056962025,0.29588015,2.38,1.35,6.32,17.27,0.505376344
0,0.475336323,1.609865471,0.7,0.0792,0.0533,0.412556054,0.787735849,0.61627907,0.62,1.29,6.32,17.27,0.295964126
0,0.888888889,7.205128205,-0.2,-0.0396,0.1923,0.213675214,0.802884615,0.920353982,0.09,5.766,15.33,172.69,0.076923077
0,0.190053286,2.403197158,1,0.0183,0.0533,0.163410302,0.028037383,0.214428858,3.66,1.7,4.69,14.93,0.696269982
0,0.983050847,1.127118644,18.85,-0.0515,0.0533,0.13559322,0.719827586,1,0.79,5.766,2.92,4.31,8.406779661
0,0.083507307,0.907098121,7.7,0.1148,0.1875,0.206680585,0.35,0.236686391,3.23,0.54,6.72,17.27,0.269311065
0,1,41.97169811,18.85,0.0792,0.0533,8.820754717,0.787735849,1,0.79,1.23,6.32,17.27,9.358490566
0,0.945652174,0.948209719,-0.7,-0.0038,0.0533,0.07544757,0.018819022,0.998649561,0.79,0.31,6.32,17.27,0.00170503
0,0.055414013,2.11656051,2.5,-0.62036,2.0115,0.133121019,0.959770115,0.136363636,6.33,0.71,8.31,11.36,0.350955414
0,0.592592593,1.086419753,0.4,0.0792,0.0533,0.283950617,0.5625,0.64,0.56,0.31,8.87,17.27,0.333333333
0,0.267647059,0.823529412,0.9,0.0792,0.0533,0.129411765,0.917582418,0.39055794,1.56,1.48,6.32,17.27,0.417647059
0,0.256410256,1.494172494,1.8,0.0091,0.0533,0.324009324,0.463636364,0.321637427,2.11,1.5,8.78,6.39,0.540792541
0,0.058282209,0.744785276,3.5,0.0225,1.5579,0.09202454,0.821052632,0.198329854,4.04,0.56,2.22,92.48,0.235582822
0,0.125523013,1.383542538,4.7,0.1557,0.1444,0.333333333,0.927777778,0.165745856,5.03,1.17,9,20.08,0.631799163
0,0.027027027,0.905058905,7.2,0.4444,0.0533,0.517671518,2.141025641,0.030708661,10.75,0.64,6.85,50.45,0.853083853
0,0.351585014,12.82132565,18.85,-0.0945,0.0656,0.342939481,0.278688525,0.409395973,1.44,0.31,6.32,17.27,0.507204611
0,0.196905767,2.219409283,3.5,0.0664,0.0571,0.509142053,0.007142857,0.234505863,3.26,1.24,7.08,72.06,0.642756681
0,0.486956522,2.652173913,2.4,0.0714,0.0533,0.530434783,0.017857143,0.65497076,0.53,0.85,12.41,31.83,0.256521739
0,0.307486631,0.997326203,1,-0.0342,0.0533,0.229946524,0.726086957,0.372168285,1.69,0.38,12.43,17.49,0.518716578
0,0.580110497,1.165745856,0.3,0.0792,0.0533,0.453038674,0.795238095,0.673076923,0.49,1.64,6.32,17.27,0.281767956
0,0.100097182,0.705539359,2.8,0.3277,0.6311,0.023323615,0.810679612,0.223913043,3.47,1.16,1.312,27.12,0.346938776
0,0.468438538,0.119601329,-1.5,-0.129,0.0533,0.245847176,0.014184397,0.972413793,0.03,0.9,1.312,17.27,0.026578073
0,0.78030303,0.159090909,1,0.102,0.0533,7.083333333,0.810679612,1,0.79,0.31,6.32,17.27,7.515151515
0,0.292479109,1.38718663,2.8,0.0995,0.0533,0.353760446,0.00952381,0.35472973,1.82,2.31,4.6,4.98,0.532033426
0,0.74025974,0.116883117,18.85,0.0792,0.7807,6.071428571,0.175438596,1,0.79,0.75,6.32,17.27,6.441558442
0,0.372469636,0.582995951,1.3,0.0765,0.0533,0.582995951,0.239130435,0.427906977,1.34,2.72,5.5,2.192,0.497975709
0,0.256302521,2.794117647,5.7,0.60716,0.0533,0.264705882,1.368852459,0.539823009,0.85,1.07,5.41,17.27,0.218487395
0,0.111111111,0.950854701,6.8,0.1667,1.5096,0.753205128,0.375,0.12037037,7.31,1.9,30.28,11.32,0.811965812
0,0.305389222,1.335329341,2.9,0.0099,0.0533,0.577844311,0.818627451,0.34,1.94,1.86,6.69,12.04,0.592814371
0,0.141558442,0.761038961,1.4,0.0099,0.0533,0.515584416,0.036697248,0.168469861,4.94,0.62,11.03,4.99,0.698701299
0,0.543378995,0.264840183,-5.1,0.0792,0.0533,4.269406393,0.701680672,0.64673913,0.55,0.31,6.32,17.27,0.296803653
0,0.312154696,0.925414365,1.8,0.0274,0.0533,0.359116022,0.017699115,0.44140625,1.27,1.46,4.27,62.95,0.395027624
0,0.956834532,0.625899281,1.8,0.0073,0.0533,0.769784173,0.627819549,1,0.79,5,3.87,17.27,7.136690647
0,0.88976378,2.078740157,1.2,0.0792,0.0533,0.338582677,0.115044248,1,0.79,4.7,6.32,17.27,7.811023622
0,0.20657277,3.016431925,5.3,0.411,0.0455,0.420187793,0.204545455,0.398190045,1.51,0.67,15.85,17.27,0.312206573
0,0.291304348,0.834782609,-0.1,-0.0533,0.0533,0.369565217,0.208955224,0.482014388,1.07,0.88,4.68,305.334,0.313043478
0,0.532786885,0.073770492,0.2,0.0155,0.0533,0.725409836,0.642307692,0.935251799,0.07,0.64,6.32,17.27,0.036885246
0,0.813793103,2.84137931,-0.2,-0.024,0.0533,0.110344828,0.707627119,0.921875,0.08,5.766,38.86,17.73,0.068965517
